INSERT INTO fa22_sg_order_product (quantity, actual_price, product_id, order_id) VALUES 
('1', '16.95', 'TEC-AC-4946', 'US-2015-FM14290140-42315'), 
('1', '95.42', 'TEC-PH-5266', 'MX-2015-JF1541551-42263'), 
('4', '94.32', 'OFF-SU-6163', 'MX-2015-BT1168082-42253'), 
('12', '92.88', 'OFF-EN-3654', 'US-2015-BO114255-42272'), 
('2', '185.8', 'TEC-PH-5350', 'MX-2013-BS1138082-41550'), 
('7', '114.17', 'FUR-FU-3931', 'MX-2015-GH1466536-42294'), 
('4', '75.48', 'OFF-AR-3531', 'IZ-2014-CM271561-41670'), 
('3', '146.58', 'TEC-PH-5826', 'MX-2015-EB1384031-42174'), 
('4', '231.64', 'TEC-PH-3139', 'ES-2014-JS1568545-41982'), 
('6', '256.5', 'OFF-SU-6181', 'IN-2012-KL1655527-41201'), 
('10', '258.9', 'TEC-AC-6316', 'US-2015-FM14290140-42189'), 
('3', '83.88', 'OFF-PA-3991', 'IN-2013-PN1877527-41527'), 
('2', '158.74', 'OFF-ST-6046', 'TU-2015-PS9045134-42190'), 
('2', '44.02', 'OFF-AR-3519', 'CA-2014-FM14290140-41957'), 
('5', '99.3', 'OFF-EN-4448', 'MX-2014-MW1823518-41736'), 
('3', '167.4', 'TEC-PH-3143', 'US-2015-LP1709598-42291'), 
('4', '64.0', 'OFF-SU-4122', 'MX-2014-LT1676593-41896'), 
('5', '126.96', 'OFF-AR-6128', 'MX-2015-MP1796536-42311'), 
('2', '74.21', 'FUR-CH-4523', 'MX-2015-MP1796582-42342'), 
('3', '97.92', 'OFF-ST-6059', 'MX-2013-LH1675039-41277'), 
('1', '48.6', 'OFF-AR-3552', 'AG-2014-AH100753-41760'), 
('6', '445.5', 'FUR-CH-4525', 'IN-2014-FW14395121-41945'), 
('4', '4.14', 'OFF-BI-6401', 'CA-2015-FM14290140-42313'), 
('3', '85.5', 'OFF-PA-4177', 'ES-2014-LR1691514-41930'), 
('3', '11.74', 'OFF-AR-5310', 'CA-2013-FM14290140-41371'), 
('3', '275.13', 'FUR-CH-5452', 'IN-2014-NG1835527-41863'), 
('9', '117.13', 'OFF-SU-4988', 'ID-2013-RW195407-41587'), 
('2', '97.56', 'FUR-FU-5721', 'SF-2014-RW9540117-41942'), 
('4', '144.2', 'FUR-FU-3034', 'US-2015-RD1981036-42263'), 
('2', '7.97', 'OFF-PA-6508', 'CA-2014-FM14290140-41997'), 
('1', '4.78', 'OFF-BI-3278', 'CA-2014-FM14290140-41798'), 
('1', '4.73', 'OFF-PA-6358', 'CA-2014-FM14290140-41798'), 
('2', '24.56', 'OFF-PA-6430', 'US-2015-FM14290140-42189'), 
('1', '297.09', 'TEC-CO-5997', 'MZ-2013-MH729087-41632'), 
('10', '84.9', 'OFF-ST-6229', 'IT-2013-PN1877591-41579'), 
('2', '169.44', 'FUR-CH-5406', 'IN-2015-RW1969027-42133'), 
('2', '246.9', 'FUR-BO-3628', 'ES-2012-SC20440120-41087'), 
('4', '193.68', 'OFF-ST-4094', 'ES-2014-SP20920139-41773'), 
('4', '121.84', 'OFF-AR-6127', 'MX-2015-NF1847582-42103'), 
('4', '81.84', 'OFF-ST-5694', 'MX-2014-SW2075582-41926'), 
('3', '135.48', 'OFF-AP-3858', 'MX-2015-TC21535132-42369'), 
('3', '97.56', 'FUR-FU-5737', 'MX-2014-TC2129593-41941'), 
('1', '2.88', 'OFF-BI-3264', 'CA-2015-FM14290140-42333'), 
('1', '123.66', 'FUR-CH-5793', 'ES-2014-GH1442545-41801'), 
('6', '1113.26', 'TEC-MA-5547', 'ID-2015-IG150857-42222'), 
('6', '7.54', 'OFF-BI-4366', 'CA-2015-FM14290140-42313'), 
('4', '188.76', 'FUR-FU-4042', 'ES-2014-LC1705045-41669'), 
('10', '82.5', 'OFF-LA-4542', 'ES-2015-NM1852064-42333'), 
('4', '77.52', 'OFF-FA-2942', 'CG-2015-PW903033-42094'), 
('3', '133.29', 'OFF-AR-6125', 'ES-2014-PF1922548-41976'), 
('3', '42.84', 'OFF-SU-6171', 'IT-2015-TC2129548-42307'), 
('5', '168.2', 'OFF-EN-5032', 'MX-2015-PO1885082-42279'), 
('2', '32.58', 'OFF-EN-3672', 'MX-2012-BF1127536-41265'), 
('4', '52.72', 'OFF-AR-3484', 'MX-2012-RD1993051-41237'), 
('2', '184.76', 'TEC-PH-3817', 'MX-2015-SC2038082-42160'), 
('5', '227.82', 'TEC-AC-5874', 'US-2012-BC111255-41219'), 
('6', '118.2', 'OFF-SU-4308', 'MX-2014-BD1132082-41979'), 
('2', '1.41', 'OFF-BI-5979', 'CA-2015-FM14290140-42313'), 
('3', '145.56', 'OFF-AR-3526', 'IN-2015-EM141407-42171'), 
('9', '190.3', 'FUR-FU-3065', 'ES-2015-FP1432091-42153'), 
('2', '95.64', 'TEC-AC-5132', 'IN-2014-ME1772527-41965'), 
('7', '109.62', 'OFF-PA-4161', 'IN-2013-PF1922511-41587'), 
('1', '124.15', 'TEC-PH-3144', 'IN-2012-JR156707-40975'), 
('2', '93.42', 'TEC-AC-5221', 'IN-2014-JR1621058-41850'), 
('1', '136.38', 'OFF-ST-4260', 'ZA-2013-MG8205146-41335'), 
('7', '136.5', 'OFF-SU-4327', 'ID-2015-NC1834097-42147'), 
('1', '54.9', 'OFF-AR-3527', 'UP-2013-TS11655137-41578'), 
('2', '62.72', 'OFF-SU-4322', 'MX-2013-KC1667528-41417'), 
('7', '133.39', 'FUR-CH-4626', 'US-2012-DG13300101-41098'), 
('4', '82.32', 'OFF-BI-2902', 'TU-2014-AR510134-41991'), 
('3', '617.98', 'TEC-AC-5150', 'US-2013-FO14305140-41539'), 
('2', '80.46', 'TEC-PH-3799', 'ID-2014-BB1099099-41937'), 
('7', '1441.3', 'FUR-TA-3411', 'CA-2012-FO14305140-41068'), 
('1', '141.33', 'TEC-PH-3815', 'AJ-2014-CA23109-41865'), 
('2', '153.58', 'OFF-ST-5783', 'CA-2015-FO14305140-42175'), 
('5', '55.6', 'OFF-SU-2974', 'US-2013-FO14305140-41539'), 
('9', '74.52', 'OFF-FA-6129', 'CA-2013-FO14305140-41307'), 
('7', '89.54', 'TEC-AC-5207', 'US-2015-FO14305140-42164'), 
('4', '88.68', 'OFF-SU-4321', 'ES-2015-JD1606034-42300'), 
('3', '34.1', 'OFF-LA-4639', 'ID-2015-MC175757-42058'), 
('3', '78.25', 'OFF-SU-4991', 'ID-2015-SG206057-42151'), 
('2', '72.59', 'OFF-BI-4374', 'US-2015-FO14305140-42164'), 
('6', '244.26', 'OFF-EN-4917', 'IN-2014-VT2170058-41804'), 
('3', '93.84', 'OFF-EN-5031', 'MX-2013-EM1406582-41605'), 
('7', '105.95', 'OFF-SU-6165', 'US-2013-FP1432036-41576'), 
('6', '166.92', 'TEC-AC-4154', 'MX-2015-AB1025531-42229'), 
('2', '291.0', 'FUR-BO-3903', 'MX-2014-BM1114055-41961'), 
('8', '186.0', 'OFF-ST-6251', 'SG-2015-BP1050111-42151'), 
('9', '192.38', 'OFF-SU-6181', 'IT-2014-BD1163591-41898'), 
('1', '68.89', 'TEC-MA-5544', 'TU-2012-NB8580134-41132'), 
('1', '134.91', 'FUR-CH-5795', 'SA-2014-SJ10125110-41676'), 
('8', '120.96', 'OFF-AR-3498', 'IR-2014-SS1014060-41908'), 
('1', '119.8', 'FUR-CH-4681', 'ES-2013-SJ2050045-41443'), 
('2', '27.96', 'OFF-SU-4324', 'CA-2014-FO14305140-42003'), 
('6', '43.08', 'OFF-ST-6023', 'MX-2012-GD1459082-41118'), 
('1', '115.89', 'TEC-AC-4165', 'IR-2015-CA205560-42111'), 
('4', '161.16', 'TEC-AC-4171', 'ES-2014-CR12580139-41695'), 
('2', '96.84', 'OFF-BI-6382', 'ES-2013-DJ1363045-41602'), 
('2', '103.92', 'FUR-FU-3951', 'AG-2012-EG39003-41262'), 
('5', '55.5', 'OFF-AR-5924', 'ES-2013-JE15715139-41544'), 
('2', '144.9', 'TEC-AC-5115', 'IN-2015-KD1634558-42029'), 
('6', '32.06', 'OFF-PA-6448', 'US-2014-FO14305140-41944'), 
('2', '35.17', 'OFF-ST-5690', 'US-2015-FO14305140-42164'), 
('3', '224.82', 'TEC-AC-5872', 'MX-2012-DV1304582-41142'), 
('6', '117.5', 'OFF-BI-6384', 'US-2015-PL18925101-42311'), 
('5', '88.3', 'OFF-PA-4002', 'MX-2014-BT1148528-41887'), 
('5', '88.3', 'OFF-EN-5039', 'MX-2014-AJ1078082-41752'), 
('2', '94.38', 'FUR-FU-4042', 'ES-2015-AG1067545-42263'), 
('1', '172.53', 'TEC-CO-4770', 'ES-2015-AG1076564-42166'), 
('3', '8.57', 'OFF-BI-3306', 'CA-2013-FO14305140-41341'), 
('5', '53.93', 'OFF-BI-6375', 'IN-2012-CS12400102-41186'), 
('2', '8.64', 'OFF-BI-2869', 'CA-2015-FO14305140-42323'), 
('8', '35.71', 'OFF-AR-5291', 'CA-2015-FO14305140-42331'), 
('3', '93.2', 'OFF-ST-5705', 'ES-2015-EH13765124-42165'), 
('1', '11.18', 'OFF-SU-4324', 'CA-2015-FO14305140-42175'), 
('2', '54.18', 'TEC-AC-5127', 'ES-2012-HM1486064-41238'), 
('3', '85.14', 'OFF-SU-6165', 'IN-2014-MH1729058-41956'), 
('5', '57.3', 'OFF-BI-3716', 'ES-2014-NG18430139-41852'), 
('2', '94.98', 'OFF-ST-4097', 'IN-2014-NP1868558-41640'), 
('6', '152.12', 'TEC-AC-5216', 'IN-2013-SR204257-41317'), 
('9', '78.84', 'OFF-BI-3739', 'ES-2012-SM2090545-41206'), 
('4', '130.56', 'OFF-PA-4176', 'IN-2014-TS211607-41875'), 
('4', '57.53', 'OFF-ST-5686', 'ES-2012-TS2143064-41016'), 
('10', '178.5', 'OFF-AR-3483', 'IR-2015-TM1149060-42188'), 
('1', '14.03', 'OFF-ST-5647', 'CA-2014-FO14305140-42003'), 
('4', '275.16', 'OFF-AP-4723', 'ES-2012-VW2177544-41147'), 
('2', '96.26', 'OFF-AP-3564', 'MX-2014-SS2059036-41762'), 
('2', '68.6', 'OFF-BI-2902', 'MX-2013-EM1406537-41556'), 
('5', '158.6', 'OFF-AR-3501', 'MX-2013-CS1184582-41437'), 
('3', '154.8', 'FUR-CH-5395', 'MX-2014-ND1846098-41926'), 
('1', '101.41', 'TEC-MA-5577', 'ES-2014-CH1207045-41720'), 
('4', '70.31', 'OFF-PA-4181', 'IN-2015-KM163757-42342'), 
('1', '123.93', 'FUR-BO-4866', 'ES-2014-NR1855064-41864'), 
('3', '128.9', 'OFF-BI-2899', 'ID-2015-NR18550102-42078'), 
('6', '169.56', 'OFF-BI-3712', 'MO-2015-PO919586-42336'), 
('1', '99.2', 'TEC-AC-5873', 'IN-2013-RH195107-41573'), 
('2', '101.46', 'OFF-AR-6107', 'IS-2015-RF973563-42220'), 
('4', '62.04', 'OFF-BI-2898', 'ES-2015-TG2131045-42091'), 
('7', '163.33', 'OFF-BI-6369', 'ID-2014-TR21325102-41797'), 
('2', '66.48', 'OFF-AR-3554', 'MX-2013-JH1591082-41437'), 
('2', '61.86', 'OFF-EN-4450', 'IN-2014-AH105857-41905'), 
('6', '1317.49', 'FUR-CH-4650', 'CA-2014-FP14320140-41731'), 
('2', '142.68', 'TEC-AC-5199', 'SG-2014-HF4995111-41979'), 
('2', '124.42', 'OFF-ST-4268', 'NI-2014-KA652595-41990'), 
('3', '177.75', 'TEC-AC-3397', 'IN-2014-LC1688558-41940'), 
('4', '67.92', 'OFF-BI-4812', 'IN-2014-MH1778527-41697'), 
('2', '98.64', 'OFF-BI-6385', 'MO-2014-PO919586-41812'), 
('9', '167.58', 'OFF-AR-3492', 'MX-2015-CS1240093-42368'), 
('6', '64.8', 'OFF-EN-3671', 'US-2015-JH1543055-42328'), 
('4', '137.44', 'OFF-SU-2993', 'MX-2013-AP1091531-41604'), 
('4', '1079.98', 'TEC-CO-3702', 'CA-2012-FP14320140-41251'), 
('4', '609.98', 'FUR-TA-3754', 'US-2013-FP14320140-41377'), 
('7', '35.28', 'OFF-LA-3315', 'ES-2014-CM12115125-41902'), 
('3', '149.93', 'FUR-CH-4632', 'ES-2013-DJ1351048-41451'), 
('3', '374.38', 'TEC-PH-3811', 'CA-2015-FP14320140-42346'), 
('2', '80.1', 'OFF-EN-5034', 'IT-2012-PJ1883548-41079'), 
('3', '239.98', 'TEC-PH-3137', 'US-2013-FP14320140-41377'), 
('3', '145.72', 'OFF-AR-3448', 'IN-2013-RF197357-41545'), 
('2', '211.37', 'FUR-TA-4841', 'US-2013-FP14320140-41377'), 
('4', '118.32', 'OFF-BI-2881', 'IN-2015-VB2174527-42357'), 
('1', '107.48', 'FUR-CH-4702', 'MX-2012-EH1400531-41233'), 
('3', '107.82', 'OFF-AR-3526', 'MX-2015-JL1513018-42159'), 
('4', '78.8', 'OFF-EN-4921', 'MX-2012-JS1568593-41247'), 
('2', '186.79', 'TEC-AC-5205', 'IN-2015-AM107057-42047'), 
('3', '54.51', 'OFF-AR-3453', 'IN-2013-BM117857-41593'), 
('3', '44.4', 'OFF-LA-3193', 'CA-2014-FP14320140-41661'), 
('2', '140.44', 'TEC-MA-5012', 'IN-2014-JS16030130-41922'), 
('12', '137.16', 'OFF-BI-3249', 'ES-2015-KB1640545-42122'), 
('2', '291.78', 'FUR-BO-3616', 'IN-2014-LC1687058-41702'), 
('5', '135.54', 'OFF-BI-2883', 'ES-2012-MS1783048-41178'), 
('3', '201.12', 'FUR-CH-4522', 'IN-2014-RA199457-41671'), 
('8', '63.84', 'OFF-FA-6129', 'CA-2014-FP14320140-41731'), 
('1', '60.75', 'OFF-ST-5712', 'RO-2014-TZ11445107-41976'), 
('5', '45.0', 'OFF-FA-5484', 'MX-2014-AB1006039-41979'), 
('5', '49.6', 'OFF-PA-4006', 'MX-2014-EM1396082-41979'), 
('3', '187.84', 'FUR-CH-4523', 'ES-2012-AS1024045-41221'), 
('2', '101.41', 'FUR-CH-5372', 'IN-2014-DW131957-41702'), 
('4', '96.12', 'OFF-EN-5044', 'RS-2012-DH3675108-41011'), 
('3', '73.35', 'OFF-ST-5687', 'ES-2012-HE1480014-41072'), 
('5', '33.9', 'OFF-PA-6214', 'US-2014-FP14320140-42000'), 
('4', '214.66', 'OFF-ST-6248', 'TU-2013-JF5355134-41510'), 
('6', '154.08', 'OFF-AR-3475', 'IT-2012-LH1702091-41149'), 
('3', '145.22', 'OFF-ST-4283', 'ID-2013-MD17350144-41570'), 
('5', '94.88', 'OFF-SU-2967', 'ID-2014-MG17680102-41934'), 
('2', '205.73', 'FUR-CH-5448', 'ID-2015-SP2062059-42335'), 
('2', '95.28', 'OFF-SU-4320', 'ES-2015-TT2107045-42012'), 
('2', '169.28', 'OFF-ST-4055', 'MX-2014-TC2153526-41805'), 
('4', '128.0', 'OFF-ST-6060', 'MX-2014-PG1889551-41794'), 
('3', '121.5', 'OFF-ST-5712', 'MX-2013-JK1564012-41391'), 
('6', '206.16', 'OFF-SU-2993', 'MX-2014-MZ1733593-41963'), 
('8', '324.48', 'OFF-EN-3666', 'IN-2014-AP1072027-41899'), 
('2', '104.16', 'TEC-MA-4202', 'MX-2014-CL1189051-41957'), 
('4', '163.68', 'TEC-AC-3395', 'ES-2014-CV12295139-41962'), 
('4', '101.4', 'FUR-FU-3955', 'ES-2015-DK1298548-42125'), 
('1', '61.71', 'OFF-ST-5711', 'AG-2014-DB32703-41838'), 
('6', '68.53', 'OFF-BI-6375', 'ES-2013-JC1610548-41494'), 
('3', '147.96', 'OFF-PA-3986', 'ES-2012-KD1627048-41213'), 
('5', '131.49', 'OFF-AR-3545', 'ES-2015-LA1678048-42356'), 
('1', '145.36', 'FUR-BO-4863', 'TU-2014-SF10200134-41711'), 
('4', '200.04', 'FUR-FU-3026', 'RW-2013-SG10890109-41324'), 
('3', '30.67', 'OFF-EN-4430', 'CA-2012-FP14320140-41251'), 
('3', '52.86', 'OFF-AR-3456', 'MX-2012-DJ1351082-41079'), 
('5', '160.0', 'OFF-ST-6060', 'MX-2014-CC1255039-41709'), 
('7', '171.36', 'OFF-ST-5708', 'US-2015-AT10435143-42281'), 
('2', '83.02', 'TEC-AC-5205', 'US-2015-LB1673555-42178'), 
('3', '8.64', 'OFF-AR-5297', 'CA-2012-FP14320140-41249'), 
('3', '79.11', 'OFF-AR-3537', 'ES-2014-BS1159045-41858'), 
('4', '155.04', 'FUR-CH-5366', 'ID-2015-CA1205597-42356'), 
('6', '195.39', 'OFF-AP-3859', 'IT-2014-CL12565124-41954'), 
('2', '61.56', 'TEC-AC-5128', 'ES-2014-ES1408045-41941'), 
('7', '120.96', 'OFF-FA-5462', 'ID-2014-GT147107-42003'), 
('5', '157.8', 'FUR-FU-4102', 'IN-2014-JF1519058-41900'), 
('5', '20.65', 'OFF-LA-3194', 'CA-2014-FP14320140-41661'), 
('2', '103.68', 'OFF-AR-3471', 'IN-2014-PF1922592-41982'), 
('3', '162.61', 'TEC-AC-5203', 'IN-2013-RM19675144-41396'), 
('3', '134.1', 'OFF-AR-6126', 'ES-2013-SP2062045-41356'), 
('6', '151.2', 'OFF-SU-2966', 'MX-2015-AB1001539-42353'), 
('6', '114.72', 'OFF-SU-4978', 'MX-2013-RS1942082-41363'), 
('3', '56.76', 'OFF-PA-4150', 'MX-2014-ML1804018-41770'), 
('1', '173.31', 'TEC-CO-3587', 'MX-2012-AC1061551-41163'), 
('3', '139.77', 'OFF-AR-3500', 'ES-2012-AP1091545-40912'), 
('2', '110.28', 'FUR-FU-4085', 'HU-2015-BM157557-42172'), 
('4', '62.28', 'OFF-PA-4162', 'SF-2015-BS1800117-42358'), 
('1', '3.59', 'OFF-BI-3302', 'CA-2014-FP14320140-41731'), 
('4', '99.12', 'OFF-AR-6119', 'ES-2013-JM15865139-41360'), 
('4', '7.88', 'TEC-AC-5183', 'CA-2015-FP14320140-42316'), 
('3', '125.82', 'TEC-AC-3378', 'IN-2014-MC1727527-41891'), 
('1', '72.57', 'TEC-CO-4765', 'NI-2012-ME772595-41170'), 
('4', '107.44', 'TEC-AC-4171', 'MX-2013-TB2125082-41529'), 
('3', '138.69', 'OFF-EN-3661', 'IN-2012-AH1046558-41059'), 
('4', '1352.03', 'FUR-CH-4396', 'CA-2014-FC14335140-41714'), 
('6', '206.71', 'OFF-ST-4295', 'ID-2013-DS130307-41335'), 
('10', '103.2', 'OFF-AR-6122', 'IN-2014-Dp1324027-41907'), 
('5', '67.36', 'OFF-AR-5902', 'US-2015-GP1474018-42356'), 
('3', '155.34', 'OFF-AR-3555', 'ES-2013-JM15250139-41445'), 
('3', '151.56', 'OFF-AR-5902', 'ES-2014-MW1823545-41965'), 
('1', '172.98', 'TEC-MA-5498', 'IR-2015-SC1005060-42327'), 
('5', '1640.7', 'OFF-AP-5938', 'CA-2015-FC14335140-42041'), 
('1', '80.46', 'TEC-PH-3799', 'UP-2012-TC10980137-41203'), 
('9', '101.88', 'OFF-PA-5870', 'MX-2014-JK1573018-41867'), 
('5', '231.9', 'FUR-CH-4523', 'MX-2013-TC2098018-41349'), 
('1', '72.45', 'TEC-AC-5115', 'TO-2015-AB600131-42299'), 
('1', '148.17', 'FUR-BO-5972', 'SF-2015-BW1110117-42185'), 
('3', '41.13', 'OFF-FA-3075', 'ES-2014-BT11440139-41851'), 
('3', '53.91', 'OFF-ST-6039', 'ES-2015-BN11515139-42349'), 
('2', '96.42', 'FUR-CH-5369', 'IN-2015-BT1168027-42258'), 
('2', '52.08', 'OFF-AR-6118', 'AG-2015-DS31803-42046'), 
('2', '118.71', 'TEC-PH-5335', 'IT-2013-JD1606045-41444'), 
('3', '186.46', 'TEC-AC-5124', 'ID-2012-RB193307-41096'), 
('7', '255.85', 'OFF-AR-3972', 'US-2012-FC14335140-41191'), 
('5', '146.4', 'OFF-EN-3096', 'MX-2014-JS1559593-41814'), 
('6', '40.32', 'OFF-BI-2919', 'MX-2014-LF1718531-41894'), 
('1', '103.77', 'TEC-AC-5205', 'JO-2015-DO343567-42274'), 
('12', '276.47', 'FUR-FU-4102', 'IN-2015-GR1456088-42085'), 
('2', '109.92', 'OFF-AR-3449', 'ES-2015-KM1637545-42029'), 
('5', '104.63', 'OFF-ST-6251', 'IN-2013-MG176957-41542'), 
('1', '313.56', 'TEC-MA-5008', 'IN-2013-MA1799558-41565'), 
('3', '118.75', 'OFF-SU-3004', 'ID-2015-ND184607-42175'), 
('7', '184.38', 'OFF-PA-6607', 'ES-2014-SU20665120-41704'), 
('6', '318.25', 'TEC-AC-5204', 'IN-2014-AM10705144-41849'), 
('3', '25.2', 'OFF-LA-6051', 'ES-2015-AF1088545-42103'), 
('2', '59.82', 'OFF-PA-4177', 'RS-2015-DJ3630108-42335'), 
('2', '98.64', 'OFF-BI-6385', 'ES-2014-EB1375045-41726'), 
('5', '371.2', 'TEC-PH-4389', 'CA-2015-FC14335140-42041'), 
('5', '180.96', 'TEC-PH-3163', 'CA-2013-FC14335140-41363'), 
('7', '70.43', 'FUR-FU-3928', 'IT-2013-NB18580139-41293'), 
('7', '176.4', 'OFF-PA-4475', 'ES-2015-SM2032045-42222'), 
('2', '51.97', 'OFF-ST-4272', 'CA-2013-FC14335140-41409'), 
('1', '70.99', 'FUR-CH-4681', 'US-2014-JC1538536-41892'), 
('3', '178.38', 'FUR-BO-5954', 'US-2015-RM1975036-42353'), 
('3', '33.72', 'OFF-AR-3482', 'MX-2014-PJ1883582-41970'), 
('5', '135.2', 'OFF-EN-3666', 'MX-2013-JB1540031-41570'), 
('3', '94.02', 'OFF-PA-4146', 'MX-2013-DJ1342051-41305'), 
('5', '82.6', 'OFF-AR-6119', 'MX-2012-YC2189518-41255'), 
('2', '31.08', 'OFF-AR-3466', 'ES-2013-AA1064545-41536'), 
('2', '78.25', 'OFF-SU-4991', 'ID-2012-AG109007-41178'), 
('2', '49.08', 'OFF-EN-3676', 'IN-2014-BW1111021-41877'), 
('2', '49.02', 'OFF-PA-6613', 'IN-2015-BE1145558-42342'), 
('3', '73.8', 'OFF-BI-3258', 'IT-2014-BG1169591-41986'), 
('3', '118.19', 'OFF-AR-3448', 'ID-2012-CR1262559-41264'), 
('6', '285.48', 'OFF-AR-3501', 'IT-2012-EH1376564-41255'), 
('5', '23.52', 'OFF-PA-3011', 'CA-2013-FC14335140-41363'), 
('2', '112.92', 'OFF-ST-4296', 'IN-2015-MC1763558-42334'), 
('2', '79.5', 'TEC-AC-5863', 'IN-2014-MH1778527-41697'), 
('2', '123.36', 'OFF-ST-5709', 'IR-2013-PK891060-41342'), 
('4', '229.56', 'OFF-ST-4293', 'EZ-2012-RA994532-40935'), 
('1', '3.41', 'OFF-AR-3970', 'CA-2013-FC14335140-41341'), 
('2', '234.92', 'FUR-CH-5457', 'MX-2015-AH1003051-42010'), 
('2', '154.62', 'FUR-BO-4845', 'MX-2015-DC1328582-42091'), 
('5', '944.2', 'OFF-AP-4499', 'MX-2015-PB1915051-42364'), 
('4', '125.36', 'OFF-PA-4146', 'MX-2013-CY1274531-41564'), 
('5', '161.4', 'OFF-BI-6382', 'MX-2015-EH1399039-42173'), 
('3', '284.16', 'OFF-ST-5693', 'MX-2014-KH1651018-41721'), 
('3', '57.83', 'OFF-EN-4445', 'ID-2012-CM12715118-41007'), 
('4', '100.2', 'OFF-AR-6120', 'UP-2015-DR2880137-42165'), 
('2', '4.54', 'OFF-BI-3318', 'CA-2014-FC14335140-41714'), 
('1', '63.21', 'OFF-ST-5703', 'NI-2013-ED388595-41614'), 
('1', '137.88', 'TEC-PH-5836', 'KE-2015-FM429069-42088'), 
('8', '108.0', 'OFF-BI-3717', 'IS-2014-KH663063-41878'), 
('1', '48.93', 'FUR-FU-3931', 'RS-2014-MM7260108-41871'), 
('4', '60.7', 'OFF-EN-5037', 'ID-2012-SH203957-41138'), 
('2', '38.46', 'OFF-SU-4129', 'CG-2014-TC1153533-41879'), 
('3', '89.55', 'OFF-AR-3494', 'ES-2012-VT21700120-41179'), 
('8', '143.04', 'OFF-AR-6113', 'ES-2015-YC2189545-42326'), 
('8', '76.96', 'OFF-FA-5469', 'MX-2015-PS1876082-42173'), 
('7', '296.73', 'OFF-PA-4145', 'IN-2013-AJ109457-41600'), 
('7', '75.6', 'OFF-LA-4527', 'ES-2014-BP1115564-41915'), 
('1', '143.79', 'FUR-BO-4846', 'UP-2013-JF5490137-41527'), 
('1', '145.35', 'TEC-CO-3696', 'IN-2015-SU2066527-42090'), 
('2', '59.16', 'OFF-BI-2881', 'ES-2014-DK13375120-41920'), 
('1', '45.69', 'OFF-AR-6127', 'ES-2013-MB1730548-41460'), 
('4', '118.44', 'OFF-AR-3459', 'ES-2012-ML1739564-41171'), 
('2', '31.74', 'FUR-FU-5733', 'SA-2013-MC7635110-41401'), 
('5', '69.86', 'OFF-AR-3532', 'ID-2015-MG1787559-42325'), 
('4', '106.8', 'OFF-SU-4121', 'ES-2015-RB1964548-42049'), 
('4', '130.24', 'OFF-EN-4911', 'MX-2015-NM1852082-42274'), 
('1', '5.18', 'OFF-PA-6581', 'US-2015-FC14335140-42185'), 
('4', '799.96', 'TEC-AC-5657', 'CA-2015-FH14350140-42049'), 
('2', '115.5', 'TEC-AC-3396', 'IN-2015-AW1084058-42083'), 
('7', '209.16', 'OFF-PA-4462', 'ID-2013-DS130307-41335'), 
('9', '251.91', 'TEC-AC-5187', 'CA-2013-FH14350140-41509'), 
('4', '158.38', 'TEC-PH-5563', 'CA-2015-FH14350140-42157'), 
('2', '85.91', 'TEC-MA-4998', 'IN-2012-KM1666059-41254'), 
('2', '158.98', 'FUR-CH-5794', 'ID-2014-MP174707-41992'), 
('3', '333.23', 'FUR-BO-3895', 'IN-2015-NC186257-42264'), 
('1', '141.45', 'FUR-BO-3888', 'SA-2012-RH9555110-41124'), 
('2', '87.76', 'FUR-CH-5439', 'MX-2013-BW1120026-41508'), 
('3', '60.37', 'FUR-FU-6237', 'US-2015-SP2062055-42080'), 
('1', '57.84', 'OFF-ST-4282', 'IN-2013-BW112007-41406'), 
('5', '173.85', 'OFF-AP-4724', 'ES-2012-JB1592591-41167'), 
('3', '542.94', 'OFF-AP-3179', 'CA-2013-FH14350140-41509'), 
('2', '97.88', 'OFF-PA-6440', 'CA-2013-FH14350140-41509'), 
('3', '164.7', 'OFF-AR-3527', 'ES-2014-PS190458-41818'), 
('2', '94.38', 'FUR-FU-5720', 'SA-2014-RF9345110-41826'), 
('5', '193.8', 'OFF-PA-6499', 'CA-2013-FH14350140-41509'), 
('1', '87.96', 'FUR-CH-5803', 'IR-2015-TC1114560-42357'), 
('4', '78.29', 'FUR-FU-3931', 'US-2015-DL12925143-42118'), 
('3', '62.34', 'OFF-PA-4467', 'MX-2013-DS1303082-41541'), 
('3', '64.69', 'FUR-CH-5371', 'US-2015-JK16090101-42347'), 
('4', '41.16', 'OFF-FA-3068', 'IN-2013-AS1013527-41573'), 
('1', '107.53', 'FUR-FU-6240', 'CA-2015-FH14350140-42049'), 
('1', '101.33', 'TEC-MA-6148', 'TU-2014-CV2295134-41678'), 
('3', '74.6', 'OFF-AR-3539', 'ES-2014-FP14320139-41664'), 
('6', '77.4', 'OFF-FA-6187', 'MX-2013-HL1504039-41432'), 
('4', '168.37', 'OFF-SU-4990', 'IN-2015-JK153257-42292'), 
('6', '110.16', 'OFF-PA-4471', 'ZA-2014-JK5730146-41886'), 
('4', '199.92', 'OFF-EN-4913', 'IN-2012-PS1904527-41014'), 
('7', '86.0', 'OFF-BI-4809', 'ID-2015-RM197507-42140'), 
('7', '94.5', 'OFF-FA-6189', 'IN-2015-RD1981027-42181'), 
('2', '69.04', 'OFF-AR-3555', 'MX-2014-XP2186531-41725'), 
